id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
32808836,246806787,Bronx,Williamsbridge,Private room,140,2,3,0.97,365
32808879,219517861,Manhattan,Murray Hill,Entire home/apt,165,29,0,,341
32809387,45364547,Queens,Arverne,Entire home/apt,300,2,1,1.0,2
32809670,246797434,Manhattan,Harlem,Private room,63,3,1,1.0,188
32810768,29959226,Queens,Kew Gardens Hills,Entire home/apt,65,13,1,0.67,0
32811391,246827568,Manhattan,Chelsea,Entire home/apt,290,2,14,3.96,149
32811501,5718871,Brooklyn,Greenpoint,Private room,59,7,1,0.28,64
32812845,245637171,Manhattan,East Village,Private room,55,30,0,,310
32813805,246849103,Brooklyn,Sunset Park,Private room,40,1,5,1.35,89
32813862,8589557,Bronx,Woodlawn,Private room,80,2,7,1.84,70
32814024,246851284,Queens,Flushing,Entire home/apt,450,4,0,,365
32814524,1888085,Queens,Astoria,Shared room,35,1,11,2.66,11
32815390,9700935,Queens,Astoria,Entire home/apt,69,4,0,,2
32815738,49856034,Brooklyn,Bushwick,Private room,80,4,0,,263
32816064,69426967,Manhattan,Hell's Kitchen,Entire home/apt,250,3,1,0.24,0
32816486,65098342,Manhattan,Upper East Side,Entire home/apt,225,2,4,1.24,1
32816601,120616904,Brooklyn,Cypress Hills,Entire home/apt,135,2,20,5.56,297
32816987,50449750,Manhattan,West Village,Entire home/apt,168,30,4,1.85,47
32818195,246886799,Manhattan,East Village,Entire home/apt,250,2,12,3.16,32
32818383,146132198,Bronx,Wakefield,Private room,50,2,14,3.59,132
32818954,31147415,Manhattan,Lower East Side,Private room,125,3,14,3.96,36
32819286,146132198,Bronx,Wakefield,Private room,50,2,20,4.96,117
32820306,29411897,Brooklyn,Bedford-Stuyvesant,Private room,70,1,18,4.7,142
32820753,246290852,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,7,8,2.16,243
32820849,96311058,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,2,11,3.37,280
32821152,96773131,Manhattan,Greenwich Village,Entire home/apt,300,1,8,2.96,192
32821769,229496718,Manhattan,Hell's Kitchen,Entire home/apt,489,3,10,2.68,81
32822073,246422621,Manhattan,Battery Park City,Private room,69,2,3,0.93,2
32822356,222476614,Manhattan,Kips Bay,Shared room,53,2,2,0.59,297
32826893,34780853,Manhattan,Flatiron District,Private room,99,1,2,1.13,13
32828305,25059364,Manhattan,Kips Bay,Private room,115,1,19,6.63,37
32828362,246960941,Manhattan,Hell's Kitchen,Private room,150,2,0,,88
32828462,25059364,Manhattan,Kips Bay,Private room,69,1,24,6.43,35
32831206,190921808,Manhattan,Hell's Kitchen,Private room,99,7,4,1.69,318
32833064,6447195,Brooklyn,Williamsburg,Private room,42,3,3,1.3,5
32834210,2279174,Manhattan,Murray Hill,Entire home/apt,220,30,6,1.94,135
32834423,4094038,Brooklyn,Williamsburg,Private room,65,2,13,3.25,25
32835357,247013511,Queens,Jackson Heights,Private room,40,2,8,2.42,75
32836385,10337544,Brooklyn,Fort Greene,Private room,105,1,12,3.87,0
32837714,100112994,Queens,Long Island City,Private room,79,2,15,3.95,37
32837987,43207895,Brooklyn,Bedford-Stuyvesant,Private room,60,3,3,0.82,197
32838270,246225955,Manhattan,Midtown,Entire home/apt,488,2,0,,65
32838331,3003330,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,2,5,2.5,0
32838697,202350344,Queens,East Elmhurst,Private room,45,2,11,3.67,294
32839377,2370813,Brooklyn,Gowanus,Entire home/apt,139,2,19,4.96,209
32839529,29927802,Brooklyn,Kensington,Private room,56,1,7,1.86,0
32840036,64783050,Manhattan,Stuyvesant Town,Private room,55,1,4,0.97,1
32840500,55025690,Brooklyn,Williamsburg,Private room,68,1,7,2.23,0
32840626,219517861,Manhattan,Financial District,Entire home/apt,221,2,10,2.78,354
32841296,7598620,Brooklyn,Bushwick,Private room,58,1,26,7.03,70
32841690,233227636,Brooklyn,Flatlands,Private room,40,1,1,0.83,37
32841707,247064022,Queens,Flushing,Entire home/apt,189,3,10,2.68,51
32842295,233227636,Brooklyn,Flatlands,Private room,40,1,16,5.05,151
32843454,247072396,Manhattan,Upper East Side,Entire home/apt,250,2,1,0.38,0
32844039,105225699,Queens,Flushing,Entire home/apt,135,3,12,3.13,178
32844072,80933709,Queens,East Elmhurst,Private room,55,3,2,2.0,37
32844370,4087531,Manhattan,Hell's Kitchen,Entire home/apt,169,3,0,,0
32844387,46231814,Manhattan,East Village,Private room,100,3,26,7.88,220
32844588,244370442,Manhattan,Theater District,Private room,324,1,13,5.42,331
32844884,244217586,Queens,Jamaica,Entire home/apt,90,1,0,,0
32845010,139238261,Queens,Fresh Meadows,Entire home/apt,95,3,17,4.51,329
32845131,74205904,Manhattan,East Harlem,Private room,75,2,3,0.89,0
32845242,111723,Queens,Ditmars Steinway,Entire home/apt,140,2,1,0.47,3
32845331,242924411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,1,14,3.59,63
32845516,242924411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,1,14,3.39,55
32845716,1019963,Brooklyn,Williamsburg,Entire home/apt,223,2,17,4.47,310
32846103,247104282,Brooklyn,Bedford-Stuyvesant,Private room,150,1,4,1.26,267
32847003,145878384,Brooklyn,Crown Heights,Private room,70,5,2,1.54,308
32847146,37703550,Manhattan,Washington Heights,Private room,45,2,1,0.34,35
32847511,247118366,Manhattan,Hell's Kitchen,Entire home/apt,260,2,14,4.24,212
32848199,246910562,Brooklyn,Bay Ridge,Private room,53,1,22,5.32,83
32848619,39890192,Manhattan,Upper West Side,Private room,97,15,0,,179
32854456,22171095,Queens,Astoria,Entire home/apt,140,2,16,4.21,79
32856048,107434423,Manhattan,West Village,Entire home/apt,321,30,0,,310
32857508,247189581,Brooklyn,Fort Greene,Shared room,25,2,8,1.95,32
32857674,242924411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,104,1,15,3.66,48
32857918,129047499,Manhattan,Hell's Kitchen,Private room,95,1,14,3.5,7
32858018,242924411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,1,10,2.42,50
32858895,8454981,Manhattan,Hell's Kitchen,Entire home/apt,150,3,7,1.98,0
32859066,171636572,Brooklyn,Bushwick,Private room,50,5,18,7.01,12
32860008,10283936,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,5,1,0.42,4
32860550,247212166,Bronx,Mott Haven,Private room,80,5,0,,179
32861073,173685298,Manhattan,Midtown,Private room,375,1,2,1.13,179
32862140,17842449,Manhattan,Kips Bay,Private room,40,30,0,,83
32864955,235905088,Manhattan,Upper West Side,Entire home/apt,325,7,8,2.53,176
32864985,157422070,Manhattan,Upper West Side,Entire home/apt,175,5,7,2.44,19
32865017,141645843,Queens,Jamaica,Private room,33,1,3,0.74,189
32865372,3179866,Queens,Jamaica,Entire home/apt,170,3,8,2.79,336
32865732,11175,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,130,30,0,,129
32866480,1159268,Manhattan,Chinatown,Entire home/apt,200,2,0,,0
32866678,219517861,Manhattan,Murray Hill,Entire home/apt,212,29,0,,330
32867399,247189581,Brooklyn,Fort Greene,Shared room,38,2,3,0.81,31
32869060,33607268,Manhattan,Hell's Kitchen,Private room,110,1,14,3.65,0
32869379,9773038,Brooklyn,Bedford-Stuyvesant,Private room,42,5,3,0.76,23
32870169,60668386,Manhattan,West Village,Entire home/apt,197,2,3,3.0,2
32870748,246865215,Brooklyn,Williamsburg,Entire home/apt,160,2,1,0.41,350
32871846,18170444,Brooklyn,Carroll Gardens,Private room,80,2,20,5.5,154
32872356,243875619,Brooklyn,Bedford-Stuyvesant,Private room,48,1,20,5.04,242
32872437,145984241,Queens,Astoria,Private room,100,4,0,,114
32873781,211280779,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,1,0,,116
32874495,55586606,Manhattan,Hell's Kitchen,Private room,200,2,8,2.4,0
32874857,247335568,Queens,Long Island City,Entire home/apt,130,3,1,0.5,24
32875637,118403993,Brooklyn,Williamsburg,Entire home/apt,400,2,10,2.63,351
32876011,59583716,Manhattan,Upper East Side,Private room,90,3,1,0.25,8
32876527,71968525,Brooklyn,Borough Park,Shared room,50,3,1,0.25,177
32884159,238544255,Brooklyn,Bedford-Stuyvesant,Private room,45,1,5,1.28,37
32884505,158872351,Brooklyn,Bedford-Stuyvesant,Private room,55,1,7,2.56,0
32885270,2938649,Manhattan,Chelsea,Entire home/apt,180,7,3,2.31,0
32886217,247411073,Brooklyn,Crown Heights,Private room,239,1,1,0.58,364
32886361,169587048,Brooklyn,Cypress Hills,Private room,50,7,1,0.52,365
32886967,203890641,Queens,Ditmars Steinway,Private room,50,3,13,3.71,220
32888484,82190014,Brooklyn,East Flatbush,Entire home/apt,149,3,1,1.0,170
32890197,175413,Brooklyn,Bushwick,Private room,33,2,3,0.75,188
32890299,244544373,Staten Island,St. George,Private room,100,1,1,1.0,365
32890531,219517861,Manhattan,Midtown,Entire home/apt,177,29,0,,354
32890591,247446830,Manhattan,Harlem,Private room,64,2,15,3.78,48
32890647,17827404,Queens,Astoria,Shared room,30,1,7,4.12,320
32891080,242296495,Brooklyn,East Flatbush,Private room,35,1,31,8.02,66
32891427,160356,Manhattan,East Village,Private room,68,1,31,7.69,94
32891722,247453895,Manhattan,Kips Bay,Shared room,44,2,3,0.79,324
32892358,43207895,Brooklyn,Bedford-Stuyvesant,Private room,60,2,1,0.54,189
32892533,219517861,Manhattan,Theater District,Entire home/apt,177,29,1,1.0,343
32892576,187487947,Brooklyn,Greenpoint,Entire home/apt,50,1,8,2.47,0
32892634,244330525,Brooklyn,Williamsburg,Entire home/apt,300,2,0,,95
32892845,75064270,Manhattan,Financial District,Private room,300,3,0,,365
32893084,244096292,Brooklyn,Prospect-Lefferts Gardens,Private room,400,1,0,,0
32893569,144839232,Bronx,Mott Haven,Private room,39,1,9,3.38,176
32894176,9581668,Manhattan,Kips Bay,Entire home/apt,219,1,18,4.46,292
32894678,9864136,Brooklyn,Bushwick,Entire home/apt,80,30,2,0.5,317
32894721,206695257,Queens,Queens Village,Private room,70,1,4,1.6,88
32896994,184750740,Bronx,Morrisania,Shared room,77,1,0,,90
32897532,184750740,Bronx,Morrisania,Private room,80,1,0,,365
32897709,5365438,Brooklyn,Bushwick,Private room,50,3,1,0.88,0
32897839,20012998,Brooklyn,Bedford-Stuyvesant,Private room,60,3,4,2.22,316
32898133,49164956,Brooklyn,Bedford-Stuyvesant,Private room,47,30,0,,317
32898150,232665281,Bronx,Concourse,Private room,50,1,7,1.84,265
32900798,21967943,Brooklyn,Bushwick,Private room,95,1,6,1.58,0
32901262,247538066,Queens,Jackson Heights,Entire home/apt,260,2,14,5.0,32
32908284,33514370,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,159,3,16,5.78,10
32912783,113295877,Staten Island,Tompkinsville,Private room,55,3,3,1.11,61
32914064,247628698,Manhattan,Hell's Kitchen,Private room,120,4,8,3.0,275
32915389,246459949,Brooklyn,Bay Ridge,Entire home/apt,135,1,14,3.59,271
32915674,4534893,Manhattan,Theater District,Entire home/apt,325,2,16,4.57,304
32915763,247644516,Brooklyn,Bedford-Stuyvesant,Entire home/apt,190,2,5,2.94,86
32916183,1190978,Manhattan,Harlem,Private room,52,30,1,1.0,365
32916190,76394560,Brooklyn,Bushwick,Private room,60,1,12,3.64,9
32916378,247649713,Manhattan,Upper East Side,Entire home/apt,199,1,1,0.26,5
32917116,129412544,Brooklyn,Williamsburg,Entire home/apt,200,180,0,,365
32917795,247013511,Queens,Jackson Heights,Private room,45,2,7,1.74,64
32917917,247662050,Brooklyn,Cypress Hills,Private room,60,1,1,0.57,89
32918029,197516314,Staten Island,Port Richmond,Private room,52,1,3,0.93,365
32918155,247013511,Queens,Jackson Heights,Private room,45,2,6,1.54,66
32919210,245258532,Queens,Kew Gardens,Private room,45,2,16,4.1,6
32919247,247673988,Brooklyn,Bushwick,Private room,49,1,18,4.74,158
32919980,247673988,Brooklyn,Bushwick,Private room,55,1,16,4.36,169
32920030,245258532,Queens,Kew Gardens,Shared room,35,2,2,2.0,34
32920121,85488730,Brooklyn,Bushwick,Private room,60,2,4,1.0,61
32920999,3228429,Manhattan,Harlem,Private room,65,2,6,2.07,72
32921148,136010789,Brooklyn,Bushwick,Private room,33,30,0,,54
32921617,168891738,Bronx,Unionport,Entire home/apt,100,2,16,4.32,161
32922087,53725579,Manhattan,Washington Heights,Private room,45,1,23,5.95,217
32922463,7752638,Brooklyn,Sunset Park,Private room,95,2,0,,137
32923358,11018124,Manhattan,Upper West Side,Private room,175,2,0,,66
32926087,107434423,Manhattan,Hell's Kitchen,Entire home/apt,446,30,0,,325
32928652,17577495,Manhattan,Hell's Kitchen,Private room,140,3,3,1.67,45
32929439,16237721,Bronx,Port Morris,Entire home/apt,110,14,0,,88
32929482,46789694,Queens,Springfield Gardens,Private room,65,1,28,7.85,340
32932554,15672224,Brooklyn,Sheepshead Bay,Entire home/apt,150,21,0,,81
32933643,159598333,Manhattan,Upper East Side,Entire home/apt,99,30,0,,332
32935473,90043913,Queens,Ditmars Steinway,Private room,55,2,8,2.26,110
32935877,38352826,Manhattan,East Village,Entire home/apt,128,4,2,2.0,16
32935986,51596474,Brooklyn,Gravesend,Shared room,28,10,0,,0
32936398,239658197,Manhattan,East Harlem,Entire home/apt,180,1,4,1.54,32
32936990,211303730,Queens,South Ozone Park,Entire home/apt,115,1,23,5.95,66
32937132,2196224,Manhattan,East Village,Entire home/apt,133,30,0,,151
32937689,13412901,Brooklyn,Bushwick,Private room,65,2,1,0.28,88
32937802,1580711,Brooklyn,Clinton Hill,Entire home/apt,115,2,4,1.29,46
32938196,166673485,Brooklyn,Bushwick,Entire home/apt,150,2,7,3.62,342
32938308,168891738,Bronx,Unionport,Entire home/apt,100,2,18,4.78,145
32939925,33832598,Queens,Jamaica,Entire home/apt,122,2,3,3.0,81
32940382,97853468,Bronx,Hunts Point,Private room,35,21,0,,341
32940875,247013511,Queens,Jackson Heights,Private room,39,2,22,5.64,58
32941264,102242694,Brooklyn,Bushwick,Private room,35,20,1,1.0,24
32942408,102114290,Brooklyn,Williamsburg,Private room,59,4,5,1.24,0
32942632,229637274,Queens,Elmhurst,Private room,30,1,15,4.84,135
32942981,51596474,Brooklyn,Gravesend,Shared room,25,10,0,,0
32943558,205151601,Brooklyn,Crown Heights,Private room,60,30,0,,126
32943585,247900765,Manhattan,Lower East Side,Entire home/apt,175,1,22,5.5,64
32943764,247900596,Manhattan,Harlem,Entire home/apt,325,1,16,4.21,346
32944408,217484432,Queens,Ditmars Steinway,Private room,115,1,7,2.26,304
32954828,30168484,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,4,8,2.29,126
32955144,168729352,Manhattan,Kips Bay,Entire home/apt,55,4,0,,8
32956331,31757676,Staten Island,Stapleton,Entire home/apt,100,7,0,,16
32957830,248021206,Queens,Glendale,Private room,50,1,0,,177
32959315,150273801,Queens,Glendale,Entire home/apt,131,3,11,2.87,319
32959357,56265076,Queens,Kew Gardens Hills,Private room,50,7,0,,0
32959389,248041579,Manhattan,Upper West Side,Private room,100,2,4,1.29,0
32959453,2361627,Queens,Rockaway Beach,Entire home/apt,66,7,2,0.85,0
32960518,248050046,Manhattan,Gramercy,Entire home/apt,190,7,10,2.7,24
32961345,245631422,Manhattan,Upper West Side,Entire home/apt,370,30,0,,352
32961700,12748942,Manhattan,Upper West Side,Entire home/apt,220,30,1,0.75,189
32961822,248064547,Manhattan,Upper East Side,Entire home/apt,165,1,12,3.03,75
32962251,136621673,Brooklyn,Crown Heights,Private room,99,1,10,2.75,47
32962319,1022166,Manhattan,East Village,Shared room,65,4,6,2.07,35
32963138,187487947,Brooklyn,Greenpoint,Entire home/apt,70,1,15,4.09,0
32963218,19980949,Brooklyn,Greenpoint,Entire home/apt,120,5,0,,160
32964403,67132329,Manhattan,Two Bridges,Private room,145,3,19,5.43,42
32964714,38043348,Manhattan,Harlem,Private room,90,1,23,6.0,254
32966499,7728754,Brooklyn,Crown Heights,Entire home/apt,100,3,6,2.17,246
32967426,38043348,Manhattan,East Harlem,Private room,90,1,18,5.74,238
32967988,187975743,Manhattan,Hell's Kitchen,Shared room,65,1,14,3.68,206
32968738,152394865,Brooklyn,East Flatbush,Private room,175,2,6,2.14,61
32969639,2206966,Manhattan,West Village,Entire home/apt,170,2,6,1.94,3
32973353,248161322,Brooklyn,Bushwick,Shared room,35,30,0,,341
32974799,248161322,Brooklyn,Bushwick,Shared room,45,30,0,,364
32975089,248161322,Brooklyn,Bushwick,Private room,64,30,0,,338
32975416,248161322,Brooklyn,Bushwick,Private room,80,30,0,,342
32975511,12593328,Brooklyn,East Flatbush,Private room,90,3,3,2.05,0
32976324,19638146,Manhattan,SoHo,Private room,105,1,18,5.57,91
32977260,19638146,Manhattan,SoHo,Private room,230,1,2,0.67,53
32978551,33897850,Manhattan,Washington Heights,Private room,65,3,0,,87
32978570,97853468,Bronx,Hunts Point,Private room,60,3,2,0.68,335
32978962,7365223,Brooklyn,Greenpoint,Entire home/apt,170,3,4,1.3,157
32979235,49251674,Brooklyn,Bedford-Stuyvesant,Private room,65,3,1,0.63,119
32979245,248202552,Brooklyn,Brighton Beach,Private room,55,1,5,1.29,0
32980398,5338560,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,2,14,4.2,275
32982724,63640163,Bronx,Fordham,Entire home/apt,107,1,22,6.8,339
32983049,219517861,Manhattan,Chelsea,Entire home/apt,209,29,0,,326
32983723,592967,Brooklyn,Bedford-Stuyvesant,Shared room,35,7,1,0.37,344
32984848,241567925,Manhattan,Chinatown,Entire home/apt,199,3,7,1.88,49
32984993,239707721,Manhattan,Upper West Side,Entire home/apt,112,30,0,,52
32986532,243501721,Manhattan,Chinatown,Entire home/apt,200,5,4,1.09,72
32986796,141547523,Manhattan,Harlem,Private room,50,2,13,3.42,65
32987477,91018434,Brooklyn,Sheepshead Bay,Shared room,25,1,0,,0
32987685,8033432,Manhattan,Hell's Kitchen,Entire home/apt,299,1,13,5.91,0
32987851,13697041,Manhattan,Nolita,Private room,100,1,14,5.25,30
32987863,1786901,Manhattan,Upper East Side,Entire home/apt,185,3,1,0.59,92
32989626,248272030,Queens,Woodside,Private room,50,7,4,2.07,225
32989719,60275401,Queens,Long Island City,Private room,89,1,12,7.2,288
32989829,248286585,Bronx,Kingsbridge,Entire home/apt,90,3,5,1.38,321
32990259,48958358,Manhattan,Lower East Side,Entire home/apt,200,3,8,2.03,319
32990282,30698503,Queens,Ditmars Steinway,Private room,80,7,3,1.55,352
32990481,10888067,Manhattan,SoHo,Entire home/apt,150,3,13,3.86,9
32991664,161135042,Queens,Long Island City,Private room,200,1,1,0.28,0
32991792,92333417,Brooklyn,Bedford-Stuyvesant,Entire home/apt,117,3,10,3.9,308
32991956,4158712,Brooklyn,Greenpoint,Entire home/apt,117,2,3,1.29,15
32992183,72660976,Brooklyn,Williamsburg,Entire home/apt,180,3,6,1.51,38
32992225,28480501,Manhattan,Nolita,Private room,150,14,3,2.57,36
32992390,1489654,Brooklyn,Williamsburg,Private room,93,1,25,7.01,234
32992438,248314431,Manhattan,Upper West Side,Private room,75,1,19,5.28,58
32992674,6085353,Brooklyn,Williamsburg,Private room,60,5,3,0.99,179
32992944,3777082,Brooklyn,Bedford-Stuyvesant,Private room,81,1,3,1.32,175
32993357,96737879,Brooklyn,Williamsburg,Private room,70,5,1,0.37,4
33001460,50741398,Manhattan,Upper West Side,Private room,79,1,10,3.23,0
33002617,248385708,Brooklyn,Sheepshead Bay,Private room,21,1,2,1.02,90
33005220,248404100,Bronx,Morris Heights,Private room,35,1,25,7.08,241
33007456,190981544,Brooklyn,Bedford-Stuyvesant,Private room,40,1,32,8.57,323
33007551,248421148,Manhattan,Roosevelt Island,Private room,80,6,1,0.77,312
33007610,7407743,Manhattan,Battery Park City,Entire home/apt,7500,1,0,,364
33008059,140630987,Queens,Flushing,Private room,75,1,10,2.94,126
33010488,4688336,Manhattan,Midtown,Entire home/apt,225,6,1,0.48,0
33010913,248444631,Queens,Ridgewood,Private room,70,1,0,,127
33011379,29523138,Brooklyn,Williamsburg,Entire home/apt,168,3,7,3.44,190
33011581,139705987,Queens,East Elmhurst,Private room,55,2,16,4.36,158
33012494,196273418,Brooklyn,Williamsburg,Private room,89,2,0,,305
33013821,245637171,Manhattan,East Village,Private room,62,30,0,,341
33013974,245637171,Manhattan,East Village,Private room,62,30,1,0.77,325
33014236,245637171,Manhattan,East Village,Private room,68,30,0,,336
33014255,53632978,Brooklyn,Williamsburg,Entire home/apt,200,1,8,3.0,0
33015342,245637171,Manhattan,East Village,Private room,62,30,1,0.71,310
33015815,245637171,Manhattan,East Village,Private room,62,30,0,,310
33019022,145975067,Manhattan,Harlem,Private room,75,2,28,7.3,13
33019100,248513181,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,3,1.06,157
33020831,45927588,Manhattan,Upper West Side,Entire home/apt,250,3,3,1.11,2
33022743,28375704,Brooklyn,Bushwick,Private room,80,10,0,,180
33023192,248555214,Queens,Astoria,Private room,85,2,13,3.79,13
33024132,248035116,Manhattan,Financial District,Entire home/apt,195,30,13,4.59,174
